attack_id,datetime,year,month,lat,lon,basin,vessel_type,attack_type,crew_injured,hostages_taken,weapons,narrative
ASAM-2000-02680,2004-03-23T04:59:00,2004,3,4.3984,100.2522,Strait of Malacca,Container Ship,Fired Upon,0,0,Knives,"Container Ship attacked by Indonesian coastal gang approx 152nm offshore. MOA: knife-armed boarders, no firearms. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2001-02681,2019-06-07T04:54:00,2019,6,4.9797,98.1048,Strait of Malacca,Bulk Carrier,Boarded,1,0,Knives,"Bulk Carrier attacked by Free Aceh splinter (historical) in narrow channel. MOA: fast skiff rob at narrow channel. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew sustained injuries."
ASAM-2002-02682,2017-03-18T05:24:00,2017,3,5.3302,3.9274,Gulf of Guinea,Bulk Carrier,Boarded,0,0,RPG,"Bulk Carrier attacked by Niger Delta militant offshoot in narrow channel. MOA: kidnap-for-ransom of officers. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2003-02683,2016-08-10T20:08:00,2016,8,6.5664,121.1332,Sulu Sea,Fishing Vessel,Boarded,1,0,AK-47,"Fishing Vessel attacked by BIFF splinter group underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics; 2 crew sustained injuries."
ASAM-2004-02684,2017-01-16T03:49:00,2017,1,11.27,-65.7086,Caribbean / Venezuelan,Offshore Supply,Suspicious Approach,0,0,Knives,Offshore Supply attacked by Trinidad-Tobago smuggler crew approx 119nm offshore. MOA: small arms intimidation. Weapons observed: M16 + RPG. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2005-02685,2008-10-09T20:55:00,2008,10,2.1517,5.1146,Gulf of Guinea,RoRo Vehicle Carrier,Boarded,0,0,RPG,"RoRo Vehicle Carrier attacked by Nigerian kidnap-for-ransom cell in narrow channel. MOA: fast attack craft >150nm offshore. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2006-02686,2004-12-13T20:00:00,2004,12,2.1232,101.0911,Strait of Malacca,Yacht,Attempted,0,0,RPG,Yacht attacked by Indonesian coastal gang at anchorage. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2007-02687,2010-06-08T02:25:00,2010,6,12.4974,50.0439,Gulf of Aden,General Cargo,Suspicious Approach,0,0,AK-47,General Cargo attacked by Hobyo-Harardhere PAG approx 213nm offshore. MOA: AK-47 small arms suppression. Weapons observed: AK-47. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2008-02688,2019-07-07T23:39:00,2019,7,7.7616,5.9697,Gulf of Guinea,LPG/LNG Tanker,Suspicious Approach,0,0,Unknown,LPG/LNG Tanker attacked by Niger Delta militant offshoot approx 138nm offshore. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2009-02689,2008-11-08T22:15:00,2008,11,14.6834,49.232,Gulf of Aden,Bulk Carrier,Attempted,0,0,Unknown,Bulk Carrier attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2010-02690,2021-10-01T09:00:00,2021,10,6.1736,1.3142,Gulf of Guinea,General Cargo,Boarded,0,0,Knives,"General Cargo attacked by Nigerian kidnap-for-ransom cell underway in transit lane. MOA: fast attack craft >150nm offshore. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2011-02691,2020-04-03T14:33:00,2020,4,2.7754,101.8041,Strait of Malacca,Bulk Carrier,Attempted,0,0,RPG,Bulk Carrier attacked by Riau Archipelago armed robbers in narrow channel. MOA: fast skiff rob at narrow channel. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2012-02692,2012-07-04T20:02:00,2012,7,14.2328,51.334,Gulf of Aden,Fishing Vessel,Attempted,0,0,Unknown,Fishing Vessel attacked by Somali pirate skiff network at anchorage. MOA: grappling hook boarding at low freeboard. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2013-02693,2010-01-09T02:02:00,2010,1,10.3059,48.9512,Gulf of Aden,Fishing Vessel,Boarded,0,0,AK-47,"Fishing Vessel attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2014-02694,2010-07-09T03:44:00,2010,7,4.1058,99.0106,Strait of Malacca,Bulk Carrier,Boarded,0,0,AK-47,"Bulk Carrier attacked by Free Aceh splinter (historical) in narrow channel. MOA: crew rob & flee in <30 min. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2015-02695,2010-03-20T00:24:00,2010,3,13.8404,48.002,Gulf of Aden,Container Ship,Boarded,0,0,AK-47,"Container Ship attacked by Hobyo-Harardhere PAG approx 111nm offshore. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2016-02696,2015-07-27T19:16:00,2015,7,9.11,117.5238,South China Sea,Chemical Tanker,Suspicious Approach,0,0,Small arms,Chemical Tanker attacked by Filipino anchor-rob crew in narrow channel. MOA: stealth anchorage boarding. Weapons observed: AK-47. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2017-02697,2021-07-03T20:04:00,2021,7,2.7509,5.8011,Gulf of Guinea,Chemical Tanker,Boarded,0,0,Small arms,"Chemical Tanker attacked by Nigerian kidnap-for-ransom cell at anchorage. MOA: tanker product theft (siphon). Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2018-02698,2014-01-10T04:41:00,2014,1,12.559,46.0556,Gulf of Aden,Container Ship,Fired Upon,0,0,Knives,"Container Ship attacked by Somali pirate skiff network underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: M16 + RPG. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2019-02699,2008-01-13T04:10:00,2008,1,14.233,48.5783,Gulf of Aden,Bulk Carrier,Boarded,0,0,Unknown,"Bulk Carrier attacked by Somali pirate skiff network in narrow channel. MOA: AK-47 small arms suppression. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2020-02700,2012-06-05T12:02:00,2012,6,3.2515,7.8199,Gulf of Guinea,General Cargo,Boarded,0,0,Unknown,"General Cargo attacked by Nigerian kidnap-for-ransom cell at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2021-02701,2019-04-09T22:19:00,2019,4,12.973,51.605,Gulf of Aden,LPG/LNG Tanker,Attempted,1,0,Knives,LPG/LNG Tanker attacked by Puntland-based PAG underway in transit lane. MOA: AK-47 small arms suppression. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses; 1 crew sustained injuries.
ASAM-2022-02702,2008-02-22T20:49:00,2008,2,13.4582,45.8006,Gulf of Aden,Bulk Carrier,Boarded,0,0,RPG,"Bulk Carrier attacked by Somali pirate skiff network underway in transit lane. MOA: mothership-launched skiff swarm. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2023-02703,1994-09-08T22:49:00,1994,9,6.7563,9.6964,Gulf of Guinea,Chemical Tanker,Attempted,0,0,AK-47,Chemical Tanker attacked by Bakassi Strike Force remnant at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2024-02704,2017-12-02T20:37:00,2017,12,6.2586,121.0902,Sulu Sea,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by BIFF splinter group underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2025-02705,2014-09-06T23:12:00,2014,9,13.14,48.0545,Gulf of Aden,LPG/LNG Tanker,Boarded,0,4,Small arms,"LPG/LNG Tanker attacked by Puntland-based PAG approx 209nm offshore. MOA: RPG warning shot then boarding. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew taken hostage; ransom demand transmitted within 72h."
ASAM-1993-02706,2010-06-12T22:55:00,2010,6,3.9706,101.0592,Strait of Malacca,Yacht,Hijacked,0,11,Small arms,"Yacht attacked by Indonesian coastal gang at anchorage. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. vessel hijacked, crew of 20 taken to coastal anchorage; 11 crew taken hostage; ransom demand transmitted within 72h."
ASAM-1994-02707,2005-09-04T00:35:00,2005,9,6.198,121.2617,Sulu Sea,Fishing Vessel,Boarded,0,6,RPG,"Fishing Vessel attacked by Sulu archipelago kidnapping ring approx 145nm offshore. MOA: abduction of fishing crew. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics; 6 crew taken hostage; ransom demand transmitted within 72h."
ASAM-1995-02708,2020-08-17T04:50:00,2020,8,5.0719,10.3774,Gulf of Guinea,Bulk Carrier,Attempted,0,0,RPG,Bulk Carrier attacked by Bakassi Strike Force remnant at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1996-02709,1999-07-05T23:31:00,1999,7,6.3494,119.9683,Sulu Sea,Fishing Vessel,Suspicious Approach,0,0,Unknown,Fishing Vessel attacked by BIFF splinter group approx 144nm offshore. MOA: speedboat intercept tug & barge. Weapons observed: small arms. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-1997-02710,2018-01-22T23:13:00,2018,1,9.4336,-64.936,Caribbean / Venezuelan,Offshore Supply,Attempted,0,0,Knives,Offshore Supply attacked by Venezuelan coastal gang in narrow channel. MOA: crew theft + minor injuries. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1998-02711,2019-06-06T10:52:00,2019,6,11.1986,-63.2764,Caribbean / Venezuelan,Bulk Carrier,Attempted,1,0,RPG,Bulk Carrier attacked by Venezuelan coastal gang at anchorage. MOA: yacht boarding at anchorage. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses; 4 crew sustained injuries.
ASAM-1999-02712,2011-09-05T03:07:00,2011,9,11.5159,-64.2178,Caribbean / Venezuelan,Fishing Vessel,Boarded,0,0,Knives,"Fishing Vessel attacked by Venezuelan coastal gang at anchorage. MOA: yacht boarding at anchorage. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2000-02713,2017-04-22T00:05:00,2017,4,10.2053,-65.6105,Caribbean / Venezuelan,Crude Oil Tanker,Attempted,0,0,Unknown,Crude Oil Tanker attacked by Venezuelan coastal gang in narrow channel. MOA: crew theft + minor injuries. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2001-02714,2008-08-01T21:06:00,2008,8,15.2585,49.3503,Gulf of Aden,RoRo Vehicle Carrier,Boarded,0,0,AK-47,"RoRo Vehicle Carrier attacked by Somali pirate skiff network in narrow channel. MOA: RPG warning shot then boarding. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2002-02715,2011-11-28T03:26:00,2011,11,12.6255,50.5959,Gulf of Aden,Container Ship,Boarded,0,0,Unknown,"Container Ship attacked by Hobyo-Harardhere PAG at anchorage. MOA: grappling hook boarding at low freeboard. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2003-02716,1999-10-03T02:28:00,1999,10,13.5136,52.9075,Gulf of Aden,LPG/LNG Tanker,Boarded,0,0,Unknown,"LPG/LNG Tanker attacked by Somali pirate skiff network underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2004-02717,2014-09-10T20:45:00,2014,9,6.6886,121.2889,Sulu Sea,LPG/LNG Tanker,Fired Upon,0,0,Small arms,"LPG/LNG Tanker attacked by Sulu archipelago kidnapping ring in narrow channel. MOA: hostage transfer to Jolo island camps. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2005-02718,2020-04-16T04:29:00,2020,4,6.529,7.376,Gulf of Guinea,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by Bakassi Strike Force remnant at anchorage. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2006-02719,2019-10-07T18:36:00,2019,10,8.0745,114.0019,South China Sea,Bulk Carrier,Hijacked,1,15,Unknown,"Bulk Carrier attacked by Filipino anchor-rob crew approx 216nm offshore. MOA: product theft (diesel siphoning). Weapons observed: AK-47. vessel hijacked, crew of 12 taken to coastal anchorage; 3 crew sustained injuries; 15 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2007-02720,2003-04-20T19:12:00,2003,4,2.8347,101.245,Strait of Malacca,Bulk Carrier,Attempted,0,0,Unknown,Bulk Carrier attacked by Indonesian coastal gang underway in transit lane. MOA: nighttime stealth boarding at anchorage. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2008-02721,2008-11-18T21:07:00,2008,11,12.2672,48.3413,Gulf of Aden,Yacht,Attempted,0,0,Knives,Yacht attacked by Puntland-based PAG approx 208nm offshore. MOA: mothership-launched skiff swarm. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2009-02722,2018-01-09T21:13:00,2018,1,5.268,120.8504,Sulu Sea,Container Ship,Boarded,1,0,AK-47,"Container Ship attacked by Abu Sayyaf maritime cell at anchorage. MOA: hostage transfer to Jolo island camps. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew sustained injuries."
ASAM-2010-02723,2008-04-20T19:14:00,2008,4,12.3511,48.2095,Gulf of Aden,Fishing Vessel,Attempted,0,0,AK-47,Fishing Vessel attacked by Puntland-based PAG at anchorage. MOA: AK-47 small arms suppression. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2011-02724,1993-09-14T10:58:00,1993,9,14.1294,49.4884,Gulf of Aden,LPG/LNG Tanker,Boarded,0,0,Unknown,"LPG/LNG Tanker attacked by Hobyo-Harardhere PAG approx 207nm offshore. MOA: RPG warning shot then boarding. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2012-02725,2018-08-13T06:41:00,2018,8,2.4437,5.0432,Gulf of Guinea,Crude Oil Tanker,Suspicious Approach,0,0,Unknown,Crude Oil Tanker attacked by Bakassi Strike Force remnant at anchorage. MOA: kidnap-for-ransom of officers. Weapons observed: RPG-7. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2013-02726,2020-08-23T01:28:00,2020,8,6.0092,123.0311,Sulu Sea,Container Ship,Boarded,0,4,Knives,"Container Ship attacked by Abu Sayyaf maritime cell approx 259nm offshore. MOA: M16 + RPG armed boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2014-02727,2019-04-09T02:07:00,2019,4,5.8636,5.4511,Gulf of Guinea,Container Ship,Boarded,0,0,Knives,"Container Ship attacked by Bakassi Strike Force remnant underway in transit lane. MOA: AK-47 + GPMG armed boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2015-02728,1996-08-16T05:17:00,1996,8,5.3378,120.6427,Sulu Sea,Crude Oil Tanker,Attempted,0,0,Unknown,Crude Oil Tanker attacked by Abu Sayyaf maritime cell approx 205nm offshore. MOA: M16 + RPG armed boarding. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2016-02729,2021-12-15T20:57:00,2021,12,6.3356,6.5649,Gulf of Guinea,Fishing Vessel,Attempted,0,0,RPG,Fishing Vessel attacked by Bakassi Strike Force remnant at anchorage. MOA: AK-47 + GPMG armed boarding. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2017-02730,2009-02-21T10:12:00,2009,2,11.2676,48.9874,Gulf of Aden,Yacht,Boarded,0,0,AK-47,"Yacht attacked by Somali pirate skiff network in narrow channel. MOA: AK-47 small arms suppression. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2018-02731,1995-07-01T20:28:00,1995,7,11.7955,46.4499,Gulf of Aden,Bulk Carrier,Boarded,0,0,Small arms,"Bulk Carrier attacked by Somali pirate skiff network underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2019-02732,2018-08-18T09:04:00,2018,8,2.5275,4.5866,Gulf of Guinea,Yacht,Attempted,0,0,Small arms,Yacht attacked by Niger Delta militant offshoot underway in transit lane. MOA: kidnap-for-ransom of officers. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
